what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1609945255027
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1609945255028
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1609945255030
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1609945255031
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1609945255033
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1609945255035
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1609945255037
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1609945255040
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1609945255041
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1609945255041
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1609945255042
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1609945255044
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1609945255046
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1609945255046
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1609945255047
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1609945255048
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1609945255049
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1609945255050
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1609945255052
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1609945255053
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1609945255062
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1609945255063
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1609945255064
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1609945255065
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1609945255066
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1609945255067
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1609945255068
os,sysinfo,,,"win32",1609945255073
arch,sysinfo,,,"x86",1609945255073
ws,sysinfo,,,"win32",1609945255073
locale,sysinfo,,,"fr_FR",1609945255073
processors,sysinfo,,,"4",1609945255083
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1609945255083
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1609945255083
java.specification.name,sysinfo,,,"Java Platform API Specification",1609945255083
